SCHOOL_CODE,YEAR,MONTH,SCHOOL_NAME,MONTH_START,STAGE_SCHOOL_YEAR,STAGE_DISTRICT_CODE,ENROLLMENT,BREAKFAST_AVERAGE_PER_DAY,LUNCH_AVERAGE_PER_DAY,TOTAL_AVERAGE_MEALS_PER_DAY,BREAKFAST_PARTICIPATION,LUNCH_PARTICIPATION,TOTAL_PARTICIPATION,attendance_records,absences,full_absences,half_absences,excused_absences,mental_health_days,unique_students,num_students_seen,pct_female,pct_male,pct_non_binary,gender_error_count,absence_rate,pct_full_absence,pct_half_absence,pct_present,weighted_absence_rate,pct_excused,pct_unexcused,pct_mental_health_day,distinct_neighborhoods,distinct_zip_codes,avg_days_in_school,total_students,pct_free_reduced_lunch,pct_free_lunch,pct_reduced_lunch,pct_direct_cert,pct_paid_lunch,foodservice_null_count,incoming_student_count,NETWORK
609812,2026,1,BROWN W,2026-01-01T00:00:00.000Z,2025-2026,299,236,125,156,282,0.5319,0.6647557328015952,0.5983300099700897,4003,562,533,29,1033,0,237,237,0.4502,0.5498,0.0,0,0.1404,0.1332,0.0072,0.8596,0.1368,0.2581,0.023,0.0,26,25,,235,0.0213,0.0213,0.0,0.017,0.0043,229,0,Network 6
609842,2026,1,CARSON,2026-01-01T00:00:00.000Z,2025-2026,299,666,303,527,831,0.4563,0.7926161455573221,0.6244479773891538,11403,1077,939,138,1217,4,682,682,0.5149,0.4851,0.0,0,0.0944,0.0823,0.0121,0.9056,0.0884,0.1067,0.0702,4.0E-4,19,17,,677,0.0679,0.0517,0.0162,0.0089,0.0,631,0,ISP
609850,2025,10,GREELEY,2025-10-01T00:00:00.000Z,2025-2026,299,304,200,260,460,0.6579,0.8579260651629073,0.7579104010025063,6391,863,853,10,677,1,311,311,0.5401,0.4599,0.0,0,0.135,0.1335,0.0016,0.865,0.1343,0.1059,0.1261,2.0E-4,35,31,,292,0.1849,0.1815,0.0034,0.0685,0.0,238,0,Network 4
609891,2025,10,DOOLITTLE,2025-10-01T00:00:00.000Z,2025-2026,299,240,112,186,298,0.4685,0.7771825396825397,0.6228174603174603,4998,518,498,20,341,0,244,244,0.5138,0.4862,0.0,0,0.1036,0.0996,0.004,0.8964,0.1016,0.0682,0.069,0.0,16,12,,250,0.012,0.012,0.0,0.0,0.0,247,0,Network 9
609891,2025,12,DOOLITTLE,2025-12-01T00:00:00.000Z,2025-2026,299,240,124,167,292,0.5178,0.6991666666666667,0.6084722222222222,3576,323,323,0,127,0,242,242,0.4983,0.5017,0.0,0,0.0903,0.0903,0.0,0.9097,0.0903,0.0355,0.0749,0.0,12,8,,250,0.012,0.012,0.0,0.0,0.0,247,0,Network 9
609898,2026,2,EBERHART,2026-02-01T00:00:00.000Z,2025-2026,299,939,399,690,1089,0.4250,0.7353567625133121,0.5801680274523725,16655,1560,1270,290,1292,7,931,931,0.4879,0.5121,0.0,0,0.0937,0.0763,0.0174,0.9063,0.085,0.0776,0.0519,4.0E-4,12,11,,927,0.0766,0.0669,0.0097,0.0108,0.0,856,0,Network 10
609899,2025,9,EBINGER,2025-09-01T00:00:00.000Z,2025-2026,299,685,123,329,452,0.1806,0.4805109489051095,0.3305474452554744,13712,755,595,160,787,6,687,687,0.4676,0.5324,0.0,0,0.0551,0.0434,0.0117,0.9449,0.0492,0.0574,0.0117,4.0E-4,8,9,,692,0.159,0.1503,0.0087,0.146,0.1127,504,0,Network 1
609943,2025,9,OWENS,2025-09-01T00:00:00.000Z,2025-2026,299,298,200,246,447,0.6727,0.8286912751677853,0.7506711409395973,5894,328,328,0,507,0,301,301,0.4988,0.5012,0.0,0,0.0556,0.0556,0.0,0.9444,0.0556,0.086,0.0327,0.0,13,10,,302,0.0464,0.043,0.0033,0.0132,0.0,288,0,Network 13
609944,2025,12,GRISSOM,2025-12-01T00:00:00.000Z,2025-2026,299,271,103,147,250,0.3803,0.5441574415744157,0.4622386223862239,4035,404,362,42,521,2,269,269,0.4647,0.5353,0.0,0,0.1001,0.0897,0.0104,0.8999,0.0949,0.1291,0.0721,5.0E-4,3,2,,268,0.1791,0.1381,0.041,0.0485,0.0,220,0,Network 13
609963,2026,1,HAMILTON,2026-01-01T00:00:00.000Z,2025-2026,299,486,112,249,361,0.2309,0.5124667150810942,0.3717017671266037,8237,372,351,21,587,17,485,485,0.5614,0.4345,0.0041,0,0.0452,0.0426,0.0025,0.9548,0.0439,0.0713,0.016,0.0021,24,27,,484,0.126,0.126,0.0,0.1178,0.0682,390,0,Network 4
609976,2025,11,HAYT,2025-11-01T00:00:00.000Z,2025-2026,299,891,402,561,963,0.4520,0.6296296296296297,0.5408048741382075,12271,1156,1046,110,1263,2,883,883,0.4799,0.5201,0.0,0,0.0942,0.0852,0.009,0.9058,0.0897,0.1029,0.0487,2.0E-4,13,15,,878,0.0923,0.0718,0.0205,0.0296,0.0011,796,0,Network 2
610005,2025,8,HUGHES C,2025-08-01T00:00:00.000Z,2025-2026,299,203,122,159,281,0.6010,0.7852216748768474,0.6931034482758620,1980,61,60,1,19,0,210,210,0.5727,0.4273,0.0,0,0.0308,0.0303,5.0E-4,0.9692,0.0306,0.0096,0.0212,0.0,15,15,,217,0.0,0.0,0.0,0.0,0.0,217,2,Network 7
610021,2026,3,CASALS,2026-03-01T00:00:00.000Z,2025-2026,299,298,160,232,392,0.5369,0.7785234899328859,0.6577181208053692,4619,401,400,1,795,0,308,308,0.4934,0.5066,0.0,0,0.0868,0.0866,2.0E-4,0.9132,0.0867,0.1721,0.0818,0.0,12,11,,307,0.0326,0.0261,0.0065,0.0098,0.0,297,0,Network 5
610043,2025,12,LOVETT,2025-12-01T00:00:00.000Z,2025-2026,299,316,181,242,423,0.5741,0.7662447257383966,0.6701476793248945,4674,346,346,0,241,0,315,315,0.4664,0.5336,0.0,0,0.074,0.074,0.0,0.926,0.074,0.0516,0.0708,0.0,13,12,,313,0.0,0.0,0.0,0.0,0.0,313,0,Network 3
610055,2025,9,FARADAY,2025-09-01T00:00:00.000Z,2025-2026,299,163,122,134,256,0.7485,0.8242331288343558,0.7863496932515338,3231,250,250,0,908,0,168,168,0.4525,0.5475,0.0,0,0.0774,0.0774,0.0,0.9226,0.0774,0.281,0.0517,0.0,16,13,,173,0.2717,0.2717,0.0,0.0,0.0,126,0,Network 5
610065,2026,1,TILL,2026-01-01T00:00:00.000Z,2025-2026,299,349,158,258,417,0.4541,0.7412775998651610,0.5976740266307096,6014,1502,1355,147,571,0,358,358,0.5043,0.4957,0.0,0,0.2498,0.2253,0.0244,0.7502,0.2375,0.0949,0.2406,0.0,17,17,,365,0.0767,0.0712,0.0055,0.0027,0.0,337,0,Network 9
610073,2025,9,MITCHELL,2025-09-01T00:00:00.000Z,2025-2026,299,432,186,261,448,0.4314,0.6059027777777778,0.5186342592592593,8658,436,292,144,617,42,435,435,0.4703,0.5297,0.0,0,0.0504,0.0337,0.0166,0.9496,0.042,0.0713,0.0107,0.0049,24,26,,436,0.1216,0.1193,0.0023,0.1193,0.0229,373,0,ISP
610097,2025,9,NIXON,2025-09-01T00:00:00.000Z,2025-2026,299,639,356,521,878,0.5584,0.8157276995305164,0.6870500782472613,12811,956,796,160,1006,0,643,643,0.464,0.5345,0.0016,0,0.0746,0.0621,0.0125,0.9254,0.0684,0.0785,0.0265,0.0,11,12,,624,0.109,0.0881,0.0208,0.0048,0.0,556,0,Network 4
610101,2025,9,OGDEN ES,2025-09-01T00:00:00.000Z,2025-2026,299,717,392,492,885,0.5477,0.6875174337517433,0.6176080892608089,14294,1139,839,300,2464,12,728,728,0.4796,0.5204,0.0,0,0.0797,0.0587,0.021,0.9203,0.0692,0.1724,0.0422,8.0E-4,46,44,,713,0.0323,0.0295,0.0028,0.0238,0.007,685,0,Network 15
610103,2025,9,OKEEFFE,2025-09-01T00:00:00.000Z,2025-2026,299,570,289,428,718,0.5087,0.7513157894736842,0.6300000000000000,11375,1252,1252,0,1174,0,588,588,0.4876,0.5124,0.0,0,0.1101,0.1101,0.0,0.8899,0.1101,0.1032,0.1056,0.0,28,23,,581,0.0086,0.0069,0.0017,0.0,0.0,576,0,Network 12
610105,2025,9,ORIOLE PARK,2025-09-01T00:00:00.000Z,2025-2026,299,591,171,273,444,0.2898,0.4623519458544839,0.3760575296108291,11819,585,459,126,780,10,595,595,0.4941,0.5059,0.0,0,0.0495,0.0388,0.0107,0.9505,0.0442,0.066,0.0153,8.0E-4,9,7,,592,0.174,0.1689,0.0051,0.1571,0.0861,438,0,Network 1
610142,2026,3,RAY,2026-03-01T00:00:00.000Z,2025-2026,299,574,198,390,589,0.3455,0.6806039488966319,0.5130662020905923,8591,969,899,70,832,3,577,576,0.5128,0.4854,0.0017,0,0.1128,0.1046,0.0082,0.8872,0.1087,0.097,0.0824,3.0E-4,32,21,,574,0.0017,0.0017,0.0,0.0,0.0,573,0,Network 9
610158,2026,2,SAYRE,2026-02-01T00:00:00.000Z,2025-2026,299,370,199,196,396,0.5398,0.5322822822822824,0.5360360360360361,6353,513,449,64,985,2,356,356,0.4939,0.5061,0.0,0,0.0807,0.0707,0.0101,0.9193,0.0757,0.155,0.0318,3.0E-4,10,12,,353,0.085,0.0708,0.0142,0.0453,0.0057,321,0,Network 3
610179,2025,11,SMYSER,2025-11-01T00:00:00.000Z,2025-2026,299,705,336,421,757,0.4773,0.5975683890577508,0.5374366767983789,9816,995,900,95,1071,6,706,706,0.4951,0.5049,0.0,0,0.1014,0.0917,0.0097,0.8986,0.0965,0.1091,0.0473,6.0E-4,14,14,,688,0.077,0.0698,0.0073,0.0378,0.0145,625,0,Network 1
610200,2026,2,THORP J,2026-02-01T00:00:00.000Z,2025-2026,299,291,195,241,436,0.6716,0.8295150820924017,0.7505727376861399,5375,682,674,8,798,0,316,316,0.4262,0.5704,0.0033,0,0.1269,0.1254,0.0015,0.8731,0.1261,0.1485,0.1113,0.0,15,11,,300,0.0367,0.0367,0.0,0.0,0.0,289,0,Network 12
610220,2025,10,WATERS,2025-10-01T00:00:00.000Z,2025-2026,299,716,285,374,660,0.3983,0.5236100026602820,0.4609603617983506,15074,662,662,0,862,16,721,721,0.4924,0.5021,0.0056,0,0.0439,0.0439,0.0,0.9561,0.0439,0.0572,0.0243,0.0011,18,19,,723,0.1978,0.1909,0.0069,0.1701,0.047,546,0,Network 2
610234,2025,8,YATES,2025-08-01T00:00:00.000Z,2025-2026,299,235,142,152,294,0.6051,0.6480851063829788,0.6265957446808511,2228,168,167,1,184,0,232,232,0.4421,0.5579,0.0,0,0.0754,0.075,4.0E-4,0.9246,0.0752,0.0826,0.0642,0.0,24,28,,246,0.0041,0.0041,0.0,0.0,0.0,245,0,Network 5
610284,2026,1,NEW FIELD,2026-01-01T00:00:00.000Z,2025-2026,299,512,409,421,831,0.7999,0.8238740808823529,0.8118681066176470,8511,792,704,88,826,0,503,503,0.4869,0.5131,0.0,0,0.0931,0.0827,0.0103,0.9069,0.0879,0.0971,0.054,0.0,7,13,,499,0.0501,0.0461,0.004,0.024,0.0,474,0,Network 2
610315,2025,11,WHITE,2025-11-01T00:00:00.000Z,2025-2026,299,120,89,88,177,0.7417,0.7369047619047620,0.7392857142857143,1689,173,173,0,229,0,121,121,0.4695,0.5305,0.0,0,0.1024,0.1024,0.0,0.8976,0.1024,0.1356,0.0521,0.0,7,10,,125,0.0,0.0,0.0,0.0,0.0,125,0,Network 13
610317,2025,11,BRIGHTON PARK,2025-11-01T00:00:00.000Z,2025-2026,299,304,201,229,430,0.6619,0.7554041353383458,0.7086466165413534,4274,399,356,43,466,0,309,309,0.5012,0.4988,0.0,0,0.0934,0.0833,0.0101,0.9066,0.0883,0.109,0.0613,0.0,13,10,,308,0.1753,0.1331,0.0422,0.0065,0.0,254,0,Network 8
610339,2025,12,STAGG,2025-12-01T00:00:00.000Z,2025-2026,299,396,214,263,477,0.5406,0.6659932659932660,0.6032828282828283,5954,1217,1217,0,161,0,402,402,0.502,0.498,0.0,0,0.2044,0.2044,0.0,0.7956,0.2044,0.027,0.199,0.0,21,16,,395,0.0025,0.0025,0.0,0.0,0.0,394,0,Network 11
610503,2025,10,FRAZIER PROSPECTIVE,2025-10-01T00:00:00.000Z,2025-2026,299,111,73,99,173,0.6662,0.8966108966108965,0.7814242814242814,2353,248,234,14,377,0,115,115,0.5644,0.4356,0.0,0,0.1054,0.0994,0.0059,0.8946,0.1024,0.1602,0.0863,0.0,15,12,,106,0.0377,0.0189,0.0189,0.0,0.0,102,0,ISP
400052,2025,12,NOBLE - COMER,2025-12-01T00:00:00.000Z,2025-2026,299,1110,51,151,203,0.0468,0.1361561561561561,0.0914714714714715,14202,1883,1839,44,5160,0,1095,1095,0.5227,0.4773,0.0,0,0.1326,0.1295,0.0031,0.8674,0.131,0.3633,0.11,0.0,42,27,,1065,0.0122,0.0094,0.0028,9.0E-4,9.0E-4,1051,0,Charter
400104,2026,1,INSTITUTO - HEALTH,2026-01-01T00:00:00.000Z,2025-2026,299,479,21,267,288,0.0441,0.5590077367063735,0.3015473412747145,8179,1873,1840,33,176,0,485,485,0.5524,0.4476,0.0,0,0.229,0.225,0.004,0.771,0.227,0.0215,0.2075,0.0,30,20,,478,0.0,0.0,0.0,0.0,0.0,478,0,Charter
400105,2025,8,URBAN PREP - BRONZEVILLE HS,2025-08-01T00:00:00.000Z,2025-2026,299,114,27,76,104,0.2439,0.6684210526315790,0.4561403508771930,1339,83,83,0,0,0,135,135,0.0082,0.9918,0.0,0,0.062,0.062,0.0,0.938,0.062,0.0,0.062,0.0,40,28,,107,0.0,0.0,0.0,0.0,0.0,107,0,Charter
400107,2025,10,LEARN - SOUTH CHICAGO,2025-10-01T00:00:00.000Z,2025-2026,299,390,223,249,473,0.5736,0.6405372405372405,0.6070818070818070,6173,369,369,0,552,0,387,387,0.4853,0.5147,0.0,0,0.0598,0.0598,0.0,0.9402,0.0598,0.0894,0.0538,0.0,24,17,,370,0.0514,0.0432,0.0081,0.0162,0.0189,344,0,Charter
400143,2026,2,YCCS - WEST TOWN,2026-02-01T00:00:00.000Z,2025-2026,299,113,2,6,8,0.0246,0.0545722713864307,0.0395771878072763,2015,911,902,9,9,0,127,127,0.467,0.533,0.0,0,0.4521,0.4476,0.0045,0.5479,0.4499,0.0045,0.4476,0.0,26,27,,116,0.0,0.0,0.0,0.0,0.0,116,0,Options
400163,2025,10,KIPP - BLOOM,2025-10-01T00:00:00.000Z,2025-2026,299,945,569,705,1274,0.6024,0.7465860418241370,0.6744771982867220,19116,1207,1207,0,1,0,935,935,0.5163,0.4826,0.0011,0,0.0631,0.0631,0.0,0.9369,0.0631,1.0E-4,0.0631,0.0,47,28,,880,0.058,0.05,0.008,0.0023,0.0,829,0,Charter
400172,2025,12,ASPIRA - BUSINESS & FINANCE HS,2025-12-01T00:00:00.000Z,2025-2026,299,354,96,160,256,0.2714,0.4527306967984934,0.3620527306967986,5130,781,781,0,962,0,342,342,0.4854,0.5146,0.0,0,0.1522,0.1522,0.0,0.8478,0.1522,0.1875,0.1304,0.0,23,21,,1,0.0,0.0,0.0,0.0,0.0,1,0,Charter
609691,2026,1,NORTH-GRAND HS,2026-01-01T00:00:00.000Z,2025-2026,299,926,97,449,546,0.1051,0.4849447338330581,0.2950069876762800,15348,3666,2793,873,1228,5,914,914,0.5278,0.4722,0.0,0,0.2389,0.182,0.0569,0.7611,0.2104,0.08,0.1588,3.0E-4,23,22,,914,0.0033,0.0022,0.0011,0.0011,0.0,911,0,Network 15
609712,2025,9,HIRSCH HS,2025-09-01T00:00:00.000Z,2025-2026,299,77,18,50,69,0.2442,0.6616883116883118,0.4529220779220780,1499,383,239,144,16,0,84,84,0.4623,0.5377,0.0,0,0.2555,0.1594,0.0961,0.7445,0.2075,0.0107,0.2448,0.0,11,8,,84,0.0,0.0,0.0,0.0,0.0,84,0,Network 17
609713,2025,12,HYDE PARK HS,2025-12-01T00:00:00.000Z,2025-2026,299,786,81,377,459,0.1036,0.4803223070398643,0.2919847328244275,11521,3878,2086,1792,222,2,772,772,0.4993,0.5007,0.0,0,0.3366,0.1811,0.1555,0.6634,0.2588,0.0193,0.3173,2.0E-4,37,26,,751,0.0093,0.0093,0.0,0.0,0.0,744,0,Network 17
609729,2025,8,SCHURZ HS,2025-08-01T00:00:00.000Z,2025-2026,299,1022,132,608,741,0.1296,0.5954990215264188,0.3625733855185910,9892,1717,958,759,815,5,1022,1022,0.4749,0.523,0.002,0,0.1736,0.0968,0.0767,0.8264,0.1352,0.0824,0.0912,5.0E-4,40,34,,1236,0.021,0.0178,0.0032,0.0032,0.0,1210,0,Network 14
609740,2025,11,WELLS HS,2025-11-01T00:00:00.000Z,2025-2026,299,278,54,114,168,0.1958,0.4105858170606372,0.3031860226104830,3750,1303,759,544,392,0,270,270,0.4971,0.5029,0.0,0,0.3475,0.2024,0.1451,0.6525,0.2749,0.1045,0.2429,0.0,33,35,,261,0.0115,0.0038,0.0077,0.0,0.0,258,0,Network 15
609811,2025,10,BRIGHT,2025-10-01T00:00:00.000Z,2025-2026,299,242,153,192,346,0.6354,0.7961432506887052,0.7157615112160567,5004,619,602,17,229,0,241,241,0.4608,0.5392,0.0,0,0.1237,0.1203,0.0034,0.8763,0.122,0.0458,0.0809,0.0,17,14,,213,0.0,0.0,0.0,0.0,0.0,213,0,Network 13
609819,2026,3,BURKE,2026-03-01T00:00:00.000Z,2025-2026,299,282,132,213,345,0.4681,0.7565011820330969,0.6122931442080379,4188,824,661,163,771,0,283,283,0.4828,0.5172,0.0,0,0.1968,0.1578,0.0389,0.8032,0.1773,0.1841,0.1855,0.0,15,13,,276,0.0507,0.0471,0.0036,0.0109,0.0,262,0,Network 9
609836,2025,10,CANTY,2025-10-01T00:00:00.000Z,2025-2026,299,818,345,514,860,0.4226,0.6288857841425078,0.5257305856327861,17105,1280,1028,252,2190,22,820,820,0.4817,0.5171,0.0012,0,0.0748,0.0601,0.0147,0.9252,0.0675,0.128,0.0154,0.0013,13,14,,808,0.0854,0.0804,0.005,0.0693,0.0149,727,0,Network 1
609854,2026,2,CHOPIN,2026-02-01T00:00:00.000Z,2025-2026,299,283,167,205,372,0.5917,0.7251668629760503,0.6584216725559482,5412,583,582,1,761,0,307,307,0.4693,0.5307,0.0,0,0.1077,0.1075,2.0E-4,0.8923,0.1076,0.1406,0.0748,0.0,24,23,,308,0.0779,0.0649,0.013,0.0162,0.013,280,0,Network 5
609876,2025,12,DAVIS N,2025-12-01T00:00:00.000Z,2025-2026,299,492,294,388,682,0.5978,0.7892953929539295,0.6935636856368564,7235,830,734,96,841,0,489,489,0.4383,0.5617,0.0,0,0.1147,0.1015,0.0133,0.8853,0.1081,0.1162,0.0687,0.0,17,12,,479,0.0459,0.0397,0.0063,0.0125,0.0,457,0,Network 8
609929,2026,1,FULTON,2026-01-01T00:00:00.000Z,2025-2026,299,313,139,217,357,0.4450,0.6961097538056756,0.5705694418342416,5551,893,867,26,478,0,334,334,0.4666,0.5334,0.0,0,0.1609,0.1562,0.0047,0.8391,0.1585,0.0861,0.1128,0.0,10,7,,341,0.0059,0.0059,0.0,0.0,0.0,339,0,Network 8
609935,2026,1,GALLISTEL,2026-01-01T00:00:00.000Z,2025-2026,299,576,290,394,684,0.5048,0.6840277777777778,0.5944138071895425,9723,780,777,3,1260,1,575,575,0.4835,0.5148,0.0017,0,0.0802,0.0799,3.0E-4,0.9198,0.0801,0.1296,0.0554,1.0E-4,5,3,,567,0.0917,0.0917,0.0,0.0776,0.0,515,0,Network 13
609951,2025,8,ARIEL,2025-08-01T00:00:00.000Z,2025-2026,299,389,221,291,513,0.5697,0.7501285347043702,0.6598971722365038,3849,256,256,0,172,0,406,406,0.4955,0.5022,0.0023,0,0.0665,0.0665,0.0,0.9335,0.0665,0.0447,0.0473,0.0,35,23,,388,0.0,0.0,0.0,0.0,0.0,388,0,Network 9
609960,2026,1,HALE,2026-01-01T00:00:00.000Z,2025-2026,299,756,234,510,745,0.3101,0.6754590725178960,0.4927637721755369,12732,1415,1202,213,1149,2,755,755,0.4884,0.5116,0.0,0,0.1111,0.0944,0.0167,0.8889,0.1028,0.0902,0.0738,2.0E-4,11,7,,744,0.1492,0.1317,0.0175,0.0632,0.0134,623,0,Network 10
609985,2025,9,HEFFERAN,2025-09-01T00:00:00.000Z,2025-2026,299,191,128,160,289,0.6746,0.8392670157068064,0.7569371727748690,3840,336,336,0,589,0,199,199,0.444,0.5508,0.0052,0,0.0875,0.0875,0.0,0.9125,0.0875,0.1534,0.0531,0.0,11,10,,203,0.0099,0.0049,0.0049,0.0,0.0,201,0,Network 5
609987,2025,10,HENDRICKS,2025-10-01T00:00:00.000Z,2025-2026,299,206,122,175,298,0.5964,0.8506703652334721,0.7235321312991215,4422,614,522,92,569,0,215,215,0.4618,0.5382,0.0,0,0.1389,0.118,0.0208,0.8611,0.1284,0.1287,0.1085,0.0,22,17,,231,0.0043,0.0043,0.0,0.0,0.0,230,0,Network 9
610033,2025,9,LASALLE,2025-09-01T00:00:00.000Z,2025-2026,299,466,71,205,277,0.1542,0.4414163090128755,0.2978004291845493,9329,550,400,150,1065,2,468,468,0.5171,0.4829,0.0,0,0.059,0.0429,0.0161,0.941,0.0509,0.1142,0.0169,2.0E-4,51,46,,460,0.0152,0.0109,0.0043,0.0109,0.0022,452,0,Network 4
610034,2025,11,LAWNDALE,2025-11-01T00:00:00.000Z,2025-2026,299,206,164,177,341,0.7989,0.8606102635228848,0.8297503467406381,2975,364,364,0,276,0,218,218,0.518,0.482,0.0,0,0.1224,0.1224,0.0,0.8776,0.1224,0.0928,0.1224,0.0,8,10,,216,0.0,0.0,0.0,0.0,0.0,216,0,Network 5
610054,2025,11,MARSH,2025-11-01T00:00:00.000Z,2025-2026,299,585,286,379,666,0.4900,0.6488400488400489,0.5694139194139195,8428,779,748,31,589,0,608,608,0.5074,0.4926,0.0,0,0.0924,0.0888,0.0037,0.9076,0.0906,0.0699,0.0781,0.0,20,14,,598,0.1054,0.0903,0.0151,0.0167,0.0,535,0,Network 13
610054,2026,3,MARSH,2026-03-01T00:00:00.000Z,2025-2026,299,585,269,404,673,0.4604,0.6911680911680911,0.5757834757834758,8924,891,830,61,675,6,601,601,0.5078,0.4922,0.0,0,0.0998,0.093,0.0068,0.9002,0.0964,0.0756,0.0864,7.0E-4,17,12,,598,0.1054,0.0903,0.0151,0.0167,0.0,535,0,Network 13
610076,2025,10,MOOS,2025-10-01T00:00:00.000Z,2025-2026,299,446,228,317,546,0.5132,0.7123638693145420,0.6128016228913089,9451,819,743,76,1102,3,456,456,0.4985,0.5015,0.0,0,0.0867,0.0786,0.008,0.9133,0.0826,0.1166,0.0429,3.0E-4,27,22,,450,0.0533,0.0489,0.0044,0.0244,0.0044,424,0,Network 5
610095,2025,8,NEWBERRY,2025-08-01T00:00:00.000Z,2025-2026,299,294,161,199,360,0.5486,0.6775510204081632,0.6130952380952381,2947,229,160,69,486,0,304,304,0.4401,0.5599,0.0,0,0.0777,0.0543,0.0234,0.9223,0.066,0.1649,0.0258,0.0,45,38,,287,0.007,0.0035,0.0035,0.0035,0.0,285,0,Network 4
610095,2025,11,NEWBERRY,2025-11-01T00:00:00.000Z,2025-2026,299,294,149,199,349,0.5100,0.6797862001943634,0.5948736637512148,4051,539,408,131,952,1,291,291,0.4357,0.5643,0.0,0,0.1331,0.1007,0.0323,0.8669,0.1169,0.235,0.0647,2.0E-4,44,37,,287,0.007,0.0035,0.0035,0.0035,0.0,285,0,Network 4
610099,2025,8,NORWOOD PARK,2025-08-01T00:00:00.000Z,2025-2026,299,295,66,105,172,0.2254,0.3576271186440678,0.2915254237288136,2931,126,123,3,134,0,296,296,0.5476,0.4524,0.0,0,0.043,0.042,0.001,0.957,0.0425,0.0457,0.0147,0.0,16,12,,300,0.04,0.04,0.0,0.04,0.0033,287,0,Network 1
610106,2026,1,PICCOLO,2026-01-01T00:00:00.000Z,2025-2026,299,600,332,485,818,0.5540,0.8099019607843138,0.6819607843137255,10111,1087,1087,0,1109,0,599,599,0.4962,0.5038,0.0,0,0.1075,0.1075,0.0,0.8925,0.1075,0.1097,0.0763,0.0,13,12,,601,0.0582,0.0466,0.0116,0.0033,0.0,566,0,Network 5
610127,2026,1,PETERSON,2026-01-01T00:00:00.000Z,2025-2026,299,877,324,515,839,0.3696,0.5879669997987792,0.4787712120195855,15022,1548,1353,195,1187,13,895,895,0.4884,0.5116,0.0,0,0.103,0.0901,0.013,0.897,0.0966,0.079,0.0572,9.0E-4,18,17,,890,0.1225,0.1101,0.0124,0.0775,0.0011,780,0,Network 1
610128,2026,3,GARVEY,2026-03-01T00:00:00.000Z,2025-2026,299,262,136,206,343,0.5216,0.7888040712468193,0.6552162849872774,3807,428,427,1,675,0,262,262,0.4936,0.5064,0.0,0,0.1124,0.1122,3.0E-4,0.8876,0.1123,0.1773,0.0909,0.0,13,10,,253,0.0316,0.0277,0.004,0.0158,0.0,245,0,Network 13
610136,2026,3,PRESCOTT,2026-03-01T00:00:00.000Z,2025-2026,299,490,28,175,204,0.0578,0.3585034013605442,0.2081632653061225,7299,484,484,0,657,13,488,488,0.4575,0.5384,0.0041,0,0.0663,0.0663,0.0,0.9337,0.0663,0.09,0.0381,0.0018,41,40,,486,0.0,0.0,0.0,0.0,0.0,486,0,Network 4
610200,2025,8,THORP J,2025-08-01T00:00:00.000Z,2025-2026,299,291,188,226,415,0.6485,0.7780068728522337,0.7132302405498282,2647,151,144,7,172,0,276,276,0.4375,0.5587,0.0038,0,0.057,0.0544,0.0026,0.943,0.0557,0.065,0.0461,0.0,18,12,,300,0.0367,0.0367,0.0,0.0,0.0,289,0,Network 12
610234,2025,12,YATES,2025-12-01T00:00:00.000Z,2025-2026,299,235,108,149,258,0.4621,0.6365957446808510,0.5493617021276596,3638,530,530,0,470,0,245,245,0.4428,0.5572,0.0,0,0.1457,0.1457,0.0,0.8543,0.1457,0.1292,0.127,0.0,23,27,,246,0.0041,0.0041,0.0,0.0,0.0,245,0,Network 5
610238,2025,9,BOND,2025-09-01T00:00:00.000Z,2025-2026,299,213,163,194,358,0.7697,0.9115023474178404,0.8406103286384977,4305,411,411,0,409,0,219,219,0.4553,0.5447,0.0,0,0.0955,0.0955,0.0,0.9045,0.0955,0.095,0.0808,0.0,17,14,,218,0.0,0.0,0.0,0.0,0.0,218,0,Network 11
610269,2025,8,MCCUTCHEON,2025-08-01T00:00:00.000Z,2025-2026,299,317,158,243,401,0.4997,0.7675078864353313,0.6335962145110410,2944,211,201,10,364,0,317,317,0.4406,0.5594,0.0,0,0.0717,0.0683,0.0034,0.9283,0.07,0.1236,0.0363,0.0,22,24,,330,0.0606,0.0576,0.003,0.0182,0.0061,308,0,Network 2
610281,2025,11,POWELL,2025-11-01T00:00:00.000Z,2025-2026,299,550,333,384,718,0.6065,0.6990909090909091,0.6527922077922078,7371,844,829,15,159,2,532,532,0.4841,0.5159,0.0,0,0.1145,0.1125,0.002,0.8855,0.1135,0.0216,0.1095,3.0E-4,16,13,,528,0.0777,0.0777,0.0,0.0208,0.0,487,0,Network 12
610312,2026,1,MCDOWELL,2026-01-01T00:00:00.000Z,2025-2026,299,100,66,86,152,0.6606,0.8605882352941177,0.7605882352941177,1705,145,145,0,102,0,102,102,0.4798,0.5202,0.0,0,0.085,0.085,0.0,0.915,0.085,0.0598,0.0663,0.0,13,9,,100,0.06,0.06,0.0,0.0,0.0,94,0,ISP
610312,2026,3,MCDOWELL,2026-03-01T00:00:00.000Z,2025-2026,299,100,67,91,158,0.6700,0.9133333333333333,0.7916666666666665,1511,142,142,0,111,0,101,101,0.4739,0.5261,0.0,0,0.094,0.094,0.0,0.906,0.094,0.0735,0.0807,0.0,13,9,,100,0.06,0.06,0.0,0.0,0.0,94,0,ISP
